key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
528,"Nanolord",4,"Nanolords",1,0,1,0,0,4385,100,10,0,0,0,1,0,0,0,8,525,False,True,False,True,False,0,False,True,4928,2111,True,0,30,620,10,0,20,1,620,2
529,"Kleinhörnchen",4,"Kleinhörnchen",1,0,1,2,0,4386,100,10,0,0,0,2,0,0,0,8,526,True,False,True,False,True,0,False,True,4929,3006,False,0,20,480,8,30,20,1,621,1
530,"Adamantit-Waffe",3,"Adamantit-Waffen",1,0,1,1,0,4387,100,10,0,0,0,1,0,0,0,8,497,False,True,False,True,False,0,False,True,4930,8303,True,0,20,500,31,0,40,1,620,3
531,"Tuka-Tukitu",3,"Tuka-Tukitu",1,0,1,0,0,4388,100,10,0,0,0,2,2,0,0,8,527,True,False,True,False,True,0,False,True,4931,5014,True,0,25,500,43,0,20,1,620,1
532,"Shshuye",3,"Shshuye",1,0,1,0,0,4389,100,10,0,0,0,2,0,0,0,8,528,True,False,True,False,True,0,False,True,4932,3042,True,0,15,510,1,30,30,1,606,1
533,"Spinettosaurus",3,"Spinettosaurier",2,0,1,0,0,4390,100,10,0,0,0,2,0,0,0,8,529,True,False,True,False,True,0,False,True,4933,3043,True,0,20,550,22,360,20,1,632,1
534,"Pelupelu-Puppe",3,"Pelupelu-Puppen",1,0,1,1,0,4391,100,10,0,0,0,1,0,0,0,8,530,False,True,False,True,False,0,False,True,4934,10029,True,0,10,380,31,0,50,1,620,3
535,"Spielzeugsoldat[p] S3",6,"Spielzeugsoldaten[p] S3",1,0,1,0,0,4392,100,10,0,0,0,1,0,0,0,8,531,False,True,False,True,False,0,False,True,4935,11032,True,0,25,620,40,0,30,1,631,3
536,"Meister Messer",3,"NONE",1,0,0,0,1,4393,100,10,0,0,0,2,0,0,0,8,532,True,False,True,False,True,0,False,True,4936,11520,True,0,10,400,35,360,25,1,634,1
537,"Dunstwölkchen[p] der Dunkelheit",4,"Dunstwölkchen[p] der Dunkelheit",1,0,1,2,0,4394,100,10,0,0,0,1,0,0,0,8,232,False,True,False,True,False,0,False,True,4937,2101,True,0,20,600,31,0,30,1,620,2
538,"Themis-Puppe",3,"Themis-Puppen",1,0,1,1,0,4395,100,10,0,0,0,1,0,0,0,8,533,False,True,False,True,False,0,False,True,4938,9051,True,0,15,500,23,30,20,1,613,3
539,"Dämmertuff",3,"Dämmertuff",1,0,1,0,0,4396,100,10,0,0,0,1,0,0,0,8,534,False,True,False,True,False,0,False,True,4939,11033,True,0,10,460,42,0,20,1,620,4
540,"Psamathe",3,"NONE",1,0,0,0,1,4438,100,0,10,0,0,2,19,1,1,8,535,True,False,True,False,True,0,False,True,4949,1115,True,0,25,470,31,0,30,1,620,2
541,"Naiad",3,"NONE",1,0,0,0,1,4439,100,0,10,0,0,2,19,1,2,8,535,True,False,True,False,True,0,False,True,4950,1115,True,0,20,430,25,360,20,1,625,2
542,"Deimos",3,"NONE",1,0,0,0,1,4440,100,0,10,0,0,2,19,1,0,8,535,True,False,True,False,True,0,False,True,4951,1115,True,0,25,410,38,120,30,1,605,2
543,"mantelig[a] Pavian",4,"mantelig[a] Paviane",2,0,1,0,0,4485,100,10,0,0,0,2,0,0,0,8,536,True,False,True,False,True,0,False,True,4942,3044,False,0,20,590,34,0,30,1,620,1
544,"Uhrwerk-Unterdrücker",4,"Uhrwerk-Unterdrücker",2,0,1,0,0,4486,100,10,0,0,0,1,0,0,0,8,537,False,True,False,True,False,0,False,True,4943,11034,True,0,30,660,35,360,25,2,634,4
545,"Ja Tiika-Blättrich",4,"Ja Tiika-Blättriche",2,0,1,0,0,4487,100,10,0,0,0,2,0,0,0,8,538,True,False,True,False,True,0,False,True,4944,1114,True,0,25,500,23,30,20,1,606,2
546,"Gulool Ja Ja-Puppe[p]",3,"Gulool Ja Ja-Puppen[p]",1,0,1,1,0,4488,100,10,0,0,0,1,0,0,0,8,539,False,True,False,True,False,0,False,True,4945,9052,True,0,20,480,11,360,30,1,617,3
547,"Mini-Minimecha",4,"Mini-Minimechas",1,0,1,0,0,4437,100,10,0,0,0,1,0,0,0,8,540,False,True,False,True,False,0,False,True,4948,11035,True,0,15,390,26,120,20,1,622,4
548,"Pfennigkröte",3,"Pfennigkröten",1,0,1,1,0,4441,100,10,0,0,0,2,0,0,0,8,541,True,False,True,False,True,0,False,True,4952,1116,True,0,10,320,19,120,30,1,609,2
549,"royal[a] Hund",4,"royal[a] Hunde",2,0,1,0,0,4491,100,10,0,0,0,2,0,0,0,8,542,True,False,True,False,True,0,False,True,4953,3045,True,0,15,400,21,0,20,1,620,1
550,"Skalla-Uolosapa",3,"Skalla-Uolosapa",1,0,1,0,0,4515,100,10,0,0,0,2,2,0,0,8,90,True,False,True,False,True,0,False,True,4941,5012,True,0,20,650,1,30,20,1,601,1
551,"Saikrii-Küken",4,"Saikrii-Küken",1,0,1,2,0,4626,100,10,10,0,0,2,0,0,0,8,366,True,False,True,False,True,0,False,True,4954,13021,False,0,30,455,14,30,20,2,621,1
552,"Vitalitätswespe",3,"Vitalitätswespen",1,0,1,1,0,4627,100,10,10,0,0,2,0,0,0,8,366,True,False,False,True,True,0,False,True,4955,13021,False,0,25,430,27,360,30,1,615,1
553,"Zwergsternenläufer",4,"Zwergsternenläufer",2,0,1,0,0,4628,100,10,0,0,0,1,0,0,0,8,540,False,True,False,True,False,0,False,True,4956,11036,True,0,30,650,37,0,20,1,620,4
554,"Aufzieh-Yok Huy",3,"Aufzieh-Yok Huy",1,0,1,0,0,4629,100,10,0,0,0,1,0,0,0,8,543,False,True,False,True,False,0,False,True,4957,6008,True,0,20,500,19,120,30,1,608,3
555,"rot[a] Aufzieh-Gobmaschine",3,"rot[a] Aufzieh-Gobmaschinen",1,0,1,1,0,4630,100,10,0,0,0,1,0,0,0,8,544,False,True,False,True,False,0,False,True,4958,11037,True,0,15,410,31,0,30,1,620,4
556,"blau[a] Aufzieh-Gobmaschine",3,"blau[a] Aufzieh-Gobmaschinen",1,0,1,1,0,4631,100,10,0,0,0,1,0,0,0,8,544,False,True,False,True,False,0,False,True,4959,11038,True,0,25,550,1,30,20,1,604,4
557,"Eald'narche-Puppe",3,"Eald'narche-Puppen",1,0,1,1,0,4632,100,10,0,0,0,1,0,0,0,8,545,False,True,False,True,False,0,False,True,4960,2112,True,0,15,380,36,360,30,1,634,2
558,"Rroneek-Kälbchen",4,"Rroneek-Kälbchen",1,0,1,2,0,4633,100,10,0,0,0,2,0,0,0,8,546,True,False,True,False,True,0,False,True,4961,1117,True,0,30,800,11,360,20,1,617,1
559,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
560,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
561,"Mini-Krähe",3,"Mini-Krähen",1,0,1,1,0,4636,100,10,0,0,0,2,2,0,0,8,548,True,False,True,False,True,0,False,True,4964,5015,True,0,25,560,38,120,20,1,609,1
562,"Feo Ul",3,"Feo Ul",1,0,1,1,0,4637,100,10,0,0,0,1,0,0,0,8,400,False,True,False,True,False,0,False,True,4965,7016,True,0,15,400,35,360,30,1,634,3
563,"Manta-Manta",4,"Manta-Mantas",1,0,1,0,0,4638,100,10,0,0,0,2,5,0,0,8,549,True,False,True,False,True,0,False,True,4966,4017,True,0,30,750,19,120,30,1,608,1
564,"Mini-Putschi",4,"Mini-Putschis",1,0,1,2,0,4489,100,10,0,0,0,2,0,0,0,8,550,True,False,True,False,True,0,False,True,4946,1118,True,0,10,360,42,0,20,1,620,2
565,"Bettelcätzchen",4,"Bettelcätzchen",1,0,1,2,0,4490,100,10,0,0,0,2,0,0,0,8,551,True,False,True,False,True,0,False,True,4947,1119,True,0,20,550,28,120,20,1,605,2
566,"Sündenbiber",4,"Sündenbiber",1,0,1,0,0,4708,100,10,5,0,0,2,0,0,0,8,391,True,False,True,False,True,0,False,True,4967,6004,True,0,15,440,14,30,20,1,621,1
567,"klein[a] Meerjungfrau",3,"klein[a] Meerjungfrauen",1,0,1,1,0,4805,100,10,0,0,0,2,5,0,0,8,552,False,True,False,True,False,0,False,True,4968,1120,False,0,15,350,6,360,30,1,600,2
568,"Wunderlampe",3,"Wunderlampen",1,0,1,1,0,4806,100,10,0,0,0,1,0,0,0,8,553,False,True,False,True,False,0,False,True,4969,11521,False,0,15,500,17,0,30,1,620,4
569,"Droningway",3,"Droningways",1,0,0,0,1,4807,100,10,0,0,0,1,0,0,0,8,540,False,True,False,True,False,0,False,True,4970,11039,False,0,10,400,19,120,30,1,608,4
570,"G-Krieger[p] MGSD",4,"G-Krieger[p] MGSD",2,0,1,0,0,4808,100,10,0,0,0,1,0,0,0,8,554,False,True,False,True,False,0,False,True,4971,8304,False,0,15,400,45,0,60,1,620,3
571,"La Noscea-Kurzhaar[p]",4,"La Noscea-Kurzhaare[p]",2,0,1,2,0,4809,100,10,0,0,0,2,0,0,0,8,555,True,False,True,False,True,0,False,True,4972,3046,False,0,20,540,20,120,20,1,605,1
572,"brav[a] Schäferhund",4,"brav[a] Schäferhunde",2,0,1,0,0,4810,100,10,0,0,0,2,0,0,0,8,556,True,False,True,False,True,0,False,True,4973,3047,False,0,25,520,9,0,20,1,620,1
573,"Aufzieh-Yuffie",3,"Aufzieh-Yuffies",1,0,1,1,0,4811,100,10,0,0,0,1,0,0,0,8,371,False,True,False,True,False,0,False,True,4974,12074,False,0,20,500,49,0,30,1,620,3
574,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
575,"Aufzieh-Red XIII[p]",3,"Aufzieh-Red XIIIs[p]",1,0,1,0,0,4813,100,10,0,0,0,1,0,0,0,8,371,False,True,False,True,False,0,False,True,4976,12076,False,0,25,550,4,120,20,1,605,3
576,"Hüpfis Khan",3,"Hüpfis Khans",1,0,0,0,1,4814,100,10,10,0,0,1,0,0,0,8,557,False,True,False,True,False,0,False,True,4977,2013,False,0,30,580,46,0,20,2,620,3
577,"Nebelkondor",4,"Nebelkondore",2,0,1,0,0,4815,100,10,0,0,0,2,2,0,0,8,558,True,False,True,False,True,0,False,True,4978,5016,False,0,10,320,31,0,30,1,620,1
578,"entspannend[a] Meeresbiest",4,"entspannend[a] Meeresbiester",2,0,1,2,0,4828,120,10,0,0,0,2,5,0,0,8,506,True,False,True,False,True,0,False,True,4980,4016,False,0,10,420,13,30,20,1,604,1
579,"Señor Otto",3,"Señor Ottos",1,0,0,0,1,4783,100,0,10,0,0,2,0,0,0,8,280,True,False,True,False,True,0,False,True,4979,4003,False,0,20,520,9,0,20,2,620,1
580,"blau[a] Wikinger-Marionette",3,"blau[a] Wikinger-Marionetten",1,0,1,1,0,4949,100,10,0,0,0,1,0,0,0,8,559,False,True,False,True,False,0,False,True,4981,10030,False,0,10,395,38,120,30,1,609,3
581,"rot[a] Wikinger-Marionette",3,"rot[a] Wikinger-Marionetten",1,0,1,1,0,4950,100,10,0,0,0,1,0,0,0,8,559,False,True,False,True,False,0,False,True,4982,10031,False,0,10,450,1,30,20,1,604,3
582,"Jinbei Jr.",3,"Jinbei Jr.",1,0,0,0,1,4951,100,10,0,0,0,2,5,0,0,8,560,True,False,True,False,True,0,False,True,4983,4018,False,0,15,410,32,0,40,1,620,1
583,"Sternchenebner",4,"Sternchenebner",2,0,1,0,0,4952,100,10,0,0,0,1,0,0,0,8,540,False,True,False,True,False,0,False,True,4984,11040,False,0,20,380,5,360,30,1,619,4
584,"Caprino",3,"Caprinos",1,0,0,0,1,4953,100,10,0,0,0,2,0,0,0,8,561,True,False,True,False,True,0,False,True,4985,3048,False,0,15,420,2,30,20,1,620,1
585,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
586,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
587,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
588,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
589,"Prishe-Puppe",3,"Prishe-Puppen",1,0,1,1,0,4958,100,10,0,0,0,1,0,0,0,8,358,False,True,False,True,False,0,False,True,4990,12112,False,0,25,520,17,0,30,1,620,3
590,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
591,"Nagy",3,"Nagy",1,0,0,0,1,4960,100,10,0,0,0,2,0,0,0,8,566,True,False,True,False,True,0,False,True,4992,9512,False,0,30,590,41,0,20,1,620,1
592,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
593,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
594,"Orchester-Alpaka-Cria",4,"Orchester-Alpaka-Crias",1,0,1,2,0,5007,100,10,0,0,0,2,0,0,0,8,508,True,False,True,False,True,0,False,True,4995,3036,False,0,30,590,25,360,20,1,625,1
595,"Naschkatze",3,"Naschkatzen",1,0,1,1,0,1213,100,10,0,0,0,1,0,0,0,8,61,True,False,False,False,True,0,False,True,4940,3005,False,0,20,510,4,120,30,1,608,1
596,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
597,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
598,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
599,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
