key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2162743,4879626,0,0,22,1,2,800,1159,44,81558,81058,81453,False,"Goldbasar","Fleißige Minenarbeiter suchen ihr Glück in luftiger Höhe. Vom Palisadenzaun aus halten sie Ausschau nach vielversprechenden Erzadern. Davon hält sie auch die sengende Mittagshitze nicht ab. Der Ruf des Goldes ist zu verlockend.","Seit Stilllegung der östlichen Handelsroute ist vom einstigen Glanz dieses ul'dhischen Weilers nicht mehr viel zu spüren. Aufschwung erhofft man sich von angeblich reichen Erzadern, die hier im Gestein schlummern sollen."
2162744,4879627,0,0,58,0,8,1800,459,44,81559,81059,81453,False,"Thals Rast","Wer auf Wohlstand im Jenseits hofft, muss sich gut mit Thal stellen. Wenn einem ins Gebet vertieft die Reue wie Regen von den Wangen tropft, ist die Seele der Rettung einen Schritt näher.","Thal wacht über den Wohlstand im Jenseits und ist daher die erste Anlaufstelle für reiche Ul'dahner, die an diesem Ort zu fasten und zu beten pflegen. Wäre der Ort nur nicht so abgelegen."
2162745,4879628,0,0,58,0,4,500,759,45,81560,81060,81453,False,"Nalds Besinnung","Wer auf Wohlstand im Diesseits hofft, muss sich gut mit Nald stellen. Gebete werden die durch den Nebel der weltlichen Verblendung vom Weg abgekommene Seele erretten. ","Nald gebietet über das Diesseits. Er soll seinen Anhängern zu Reichtum verhelfen, doch viele Kaufleute begnügen sich mittlerweile damit, Talismane in der Minerva-Kapelle in Ul'dah zu erstehen."
2162746,4879629,0,0,22,1,2,500,759,45,81561,81061,81453,False,"Zahar'ak","Der Wüstenwind ist geduldiger als jede Armee und besiegt sogar Stein. Davon zeugt ein säulenartig geschliffener Felsen, von dessen Spitze man den Feind bei klarem Himmel vortrefflich im Blick hat.","In der Sprache der Amalj'aa bedeutet Zahar'ak „Unbeugsamkeit“. Für die Echsen ist die Region Zanr'ak durch Ifrits Flammen geheiligtes Land. Deshalb versuchen sie, die Ul'dahner von dort fernzuhalten."
2162747,4879630,0,0,22,0,14,1200,1659,45,81562,81062,81453,False,"Byregots Schlag","Ein Minenarbeiter klagte mir sein Leid, dass ihm bei der Gluthitze oft die Zunge aus dem Hals hinge, doch die allagischen Ruinen und die darin verborgenen Schätze wären die Mühe wert.","Mit der Maschine lässt die Amajina Bergbau AG in der Wüste nach allagischen Ruinen graben. Dafür, dass sie nach dem göttlichen Erbauer benannt ist, erweist sie sich ganz schön anfällig gegen Überhitzung."
2162748,4879631,0,0,22,1,2,1200,1659,45,81563,81063,81453,False,"Versunkener Tempel von Qarn","Die Struktur dieser lange Zeit vergessenen heiligen Stätte erkennt man Gerüchten zufolge am besten, wenn man den schiefen Turm erklimmt und sie von seinem Dach aus betrachtet.","Eine belah'dische Ruine, die der Sonnengöttin Azeyma geweiht ist. Mehrere Herrscher brauchte es, um diese prachtvolle Anlage, die ein Zeichen unerschütterlichen Glaubens ist, zu vollenden."
2162749,4879632,0,0,30,0,14,500,759,45,81564,81064,81453,False,"Minotauren-Malm","Der Soldat vertrat vehement die Meinung, bei Gluthitze dürfe man sich nicht schonen, sondern man müsse sich voller Entschlossenheit zusammenreißen und umso härter trainieren.","Um das Monopol der Ostaldenard-Handelsgesellschaft zu brechen, gründeten kleinere Händler die 77 Karawanen. Dieser Handelsposten dient ihnen als Basis für ihre riskanten Geschäfte in der Sagolii-Wüste."
2162750,4879633,0,0,31,1,1,500,759,46,81565,81065,81453,False,"Östlicher Wachturm","Der größte Feind des Wächters ist die Müdigkeit. Um sie zu vertreiben, haben die Soldaten am Wachturm einen Trick: Auf die Spitze des Fahnenmasts stellen und zackig salutieren! Garantiert nichts für schwache Nerven.","Die Garlear benötigen Unmengen an Erdseim für ihre Kampf<hex:02160103>maschinen. Dieser wird in Castrum Meridianum gefördert. Seitdem ist die Lage in der Region gespannt, wie dieser eorzäische Wachturm beweist."
2162751,4879634,0,0,22,1,2,1800,459,46,81566,81066,81453,False,"Erdseim-Leitung","Die Wartung der Fallgitter ist beschwerlich. An wolkenlosen Tagen hat man von oben einen überwältigenden Ausblick, doch wer vor lauter Staunen nicht aufpasst und runterfällt, sieht nur noch Radieschen von unten.","Weit vor dem Einzug von Maschinen in Eorzea sicherte sich die Amajina Bergbau AG wohlweislich die Förderrechte für Erdseim. Ironischerweise waren bis zum Krieg gegen Garlemald ausgerechnet die Garlear ihr größter Abnehmer."
2162752,4879635,0,0,22,1,2,1200,1659,46,81567,81067,81453,False,"Blauer Dunst","Der blaue Dunst kann einem ganz schön aufs Gemüt schlagen. Wenn sich der Nebel lichtet, erklimmen die Arbeiter daher gerne eine hohe Stelle und blicken von dort auf die Schlucht hinab.","Das nördliche Thanalan verfügt mit über die größten Erdseim-Reserven in ganz Eorzea, die jedoch im Vergleich zu den Vorkommen auf Ilsabard geradezu kümmerlich wirken. Beim Abbau des Rohstoffs tritt bläulicher Nebel hervor, der der Region ihren Namen gab. "
2162753,4879636,0,0,22,0,3,800,1159,46,81568,81068,81453,False,"Raubahns Trutz","Die Patrouillen an diesem Ort wissen sich bei dichtem Nebel zu helfen. Denn Dalamuds Klauen sind selbst dann nicht zu übersehen und erleichtern die Orientierung.","Als die Garlear am Ende der Sechsten Ära des Lichts in der Hoffnung auf Erdseim ins nördliche Thanalan einfielen, bissen sie sich am Widerstand der Legion der Unsterblichen die Zähne aus, die hier unter Raubahns Kommando kämpfte."
2162754,4879637,0,0,22,0,4,1800,459,46,81569,81069,81453,False,"Verlassene Amajina-Mithrilmine","Der Abenteurer wurde von üblen Gesellen gefangen genommen, doch bei Nebel gelang ihm die Flucht über eine umgestürzte Säule.","Die Mine der Amajina-Bergbau AG wurde vor etwa 20 Jahren geschlossen, nachdem man sie im großen Mithrilrausch restlos ausgebeutet hatte. Heute dient sie dem Kult der „Jünger Dalamuds“ als Unterschlupf."
2162755,4879638,0,0,22,1,1,1700,1759,63,81571,81071,81454,False,"Der Schwertrücken","Die Justierungsarbeiten müssen bis Sonnenuntergang beendet sein, deswegen haben die hier beschäftigten Astrologen keine Gelegenheit, die unvergessliche Aussicht zu genießen.","Der Kirche zufolge trieb Halone ein Schwert in das Hochland von Coerthas, um Himmel und Erde zu verbinden: der Berg Schwertrücken. Seit Dalamuds Absturz ist seine Klingenform kaum noch zu erkennen."
2162756,4879639,0,0,22,0,4,1800,459,63,81572,81072,81454,False,"Observatorium","Mein Gesprächspartner erzählte, wie er um eine Haaresbreite dem Tod entkam, als er stolperte und in die Tiefe stürzte, doch wie durch ein Wunder nicht auf dem Boden aufschlug. An jenem Tag soll es sehr neblig gewesen sein.","Im Observatorium für Ätherische und Astrologische Phänomene verfolgen die Astrologen Ishgards mit dem leistungsstärksten Teleskop Eorzeas den Lauf der Gestirne, um die Pläne der Drachen vorherzusagen."
2162757,4879640,0,0,22,9,16,800,1159,63,81573,81073,81454,False,"Skelett des Drachen","Ein Ritter, den ich am Skelett traf, sagte mir, dass auch an schneereichen Wintertagen sein Herz von feuriger Glut erfüllt ist, wenn er an den Moment zurückdenkt, als die Haubitze seines Vetters den Drachen niederstreckte.","Die gut erhaltenen Überreste eines Drachen geben Zeugnis von der Feuerkraft der Drachenhaubitzen an der Weißenfels-Front. Aus der Entfernung scheint es, als schlummere der Drache inmitten der Wolken."
2162758,4879641,0,0,22,1,2,500,759,63,81574,81074,81454,False,"Ishgard","Ishgard sieht schweren Zeiten entgegen - doch beim Anblick der stolzen Festung vor dem eisblauen Himmel erneuern die Ritter der Morgenwache tief in ihrem Herzen den Eid, den sie auf ihr heiliges Reich leisteten.","Von Mauern und magischen Barrieren umgeben, trotzen die Ritter Ishgards der eisigen Kälte und den Angriffen der Drachen. Ishgard ist außerdem Sitz des Papstes, der in einem ansehnlichen Palast residiert."
2162759,4879642,0,0,22,1,1,1700,1759,63,81575,81075,81454,False,"Rothbruch","Der Wachsoldat ließ mich nur für einen Moment auf die Zinne, doch er wollte mir den Blick auf das von den letzten Sonnenstrahlen berührte Rothbruch nicht verwehren.","Am Fuße des Schwertrückens erstrecken sich rote Felswände, aus denen man einst rotschimmernde Steine brach. Nach der Katastrophe verformte sich der Fels unter dem Einfluss dunkler Materie auf bizarre Weise."
2162760,4879643,0,0,22,9,16,1800,459,63,81576,81076,81454,False,"Halone-Signum","Ein Ritter sprach ehrfürchtig von seiner ersten Pilgerfahrt zum Heiligen Stein. Vielleicht lag es an der erhabenen Aura, vielleicht an dem strengen Schneetreiben, aber er fühlte sich, als würde die Göttin des Krieges selbst auf ihn herunterblicken.","Man kommt, um einen Stein zu sehen, doch wenn man geht, hat man Ehrfurcht und Demut gelernt. Die Gläubigen von Ishgard verehren diesen Stein, der das Signum der Kriegsgöttin Halone trägt, als Heiligtum."
2162761,4879644,0,0,22,1,2,800,1159,63,81577,81077,81454,False,"Schneekleid","Der Forscher erzählte, wie er am Westrand stand und voll tiefer Trauer an jene dachte, die im Westen zurückgelassen wurden. Seine Tränen, die selbst im Sonnenlicht gefroren, werden nicht so schnell wieder auftauen.","Die massive Eiswand blockiert den Landweg ins südliche Coerthas. Sie entstand, als sich Coerthas vor fünf Jahren durch die ätherischen Verwerfungen der Siebten Katastrophe schlagartig abkühlte."
2162762,4879645,0,0,22,1,2,1200,1659,63,81578,81078,81454,False,"Camp Drachenkopf","Der Schnee erschwert die Arbeit der Wachleute Ishgards, aber er verwandelt die Umgebung in eine zauberhaft ruhige Märchenlandschaft. Wer die Abgeschiedenheit sucht, findet sie höher als das höchste Feuer.","Von dieser Burg aus kämpfen Ritter des Hauses Fortemps verbissen gegen Drachen, Häretiker und aus Osten eindringende Ixal. Ein wie ein Drachenkopf geformter Fels gibt dem Lager seinen Namen."
2162763,4879646,0,0,22,1,1,500,759,63,81579,81079,81454,False,"Stählerne Wacht","In einer Stallung riet man mir, dass, wenn ich einen Blick auf die Stählerne Wacht zu werfen beabsichtigte, ich dem schmalsten Pfad folgen sollte.","Die Stählerne Wacht bildete zusammen mit drei weiteren Wachtürmen eine Verteidigungslinie entlang des Wolkenmeers, bis der gelbe Drache Svara und seine Horden sie in eine Ruine verwandelten. Heute bestehen nur noch einzelne Teile."
2162764,4879647,0,0,22,0,17,1200,1659,67,81581,81081,81455,False,"Castrum Centri","Ein Deserteur berichtete mir, dass sich in dem Militärlager ein moderner Landeplatz befinden soll. In unheimlichem Licht sah er gerne zu, wie die Frachtschiffe landeten und starteten.","Das garleische Militärlager wurde aus Überresten von Castrum Novum errichtet, das Nael van Darnus kurz vor der Siebten Katastrophe als ersten Stützpunkt in Eorzea erbaut hatte. Nun überwacht hier die XIV. Legion den Abbau von Rohstoffen und deren Abtransport mit dem Phantomzug."
2162765,4879648,0,0,22,1,2,1800,459,67,81582,81082,81455,False,"Kristallturm","Eine bizarre Landschaft: sogar die Bäume wurden in Kristalle verwandelt. Der Turm selbst ragt wie eine aus Diamant geschliffene Lanze in den Himmel.","Der Kristallturm erschien durch die große Katastrophe wie aus dem Nichts. Sankt Coinach-Forscher fanden heraus, dass die Allager ihn erbaut hatten, um Sonnenenergie zu speichern. Auch als Turm von Syrcus bekannt."
2162766,4879649,0,0,22,1,1,1200,1659,67,81583,81083,81455,False,"Früher Frost","Die Kristallisierung verfärbte einen Teil der Oberfläche in ein schimmerndes Blau. Ein Abenteurer führte mich auf einen ausgewucherten Kristall, der mir einen guten Blick auf die Umgebung bot.","Der beiderseits fatale Zusammenprall der Agrius mit Midgardsormr hatte eine großflächige Kristallisierung des Äthers zur Folge. Sogar das Gras knirscht unter den Füßen derjenigen, die den Pass überschreiten, so als schreite man über ewigen Frost."
2162767,4879650,0,0,52,1,2,1700,1759,67,81584,81084,81455,False,"Hüter des Sees","Die Ufer des Sees sind tückisch ... Wer die Agrius in Ruhe betrachten möchte, tut gut daran, sich in einem Baum niederzulassen.","Wie eine bizarre Skulptur ragt das Wrack des garleischen Luftschlachtschiffs Agrius aus dem Silbertränensee, umschlungen von den Überresten des einstigen Hüters des Sees, dem Drachen Midgardsormr."
2162768,5927558,50,50,22,0,0,0,0,2200,81586,81086,81454,False,"Falkenhorst","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Falkenhorst geht auf eine einsame Ansammlung simpler Baracken in den Bergen von West-Coerthas zurück, die sich zu einem blühenden Dorf entwickelte - bis die Katastrophe hereinbrach und der brutale Winter seinen Blutzoll forderte. Seinen Namen hat es von den Falknern, die hier ihre schneeweißen Zöglinge aufsteigen und nach Drachen Ausschau halten lassen."
2162769,5927559,50,50,22,0,0,0,0,2200,81587,81087,81454,False,"Camp Zweistrom","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser verlassene Ishgarder Außenposten befand sich in strategisch wichtiger Lage dort, wo der Schnellenstrom und der Coerthas zusammenfließen. Von seiner einstigen Bedeutung zeugen heute die Überreste des Ätheryten, der durch die Katastrophe vom Netz getrennt wurde."
2162770,5927560,50,50,22,0,0,0,0,2200,81588,81088,81454,False,"Träumender Drache","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Was aussieht wie eine gigantische Felsinsel in den eisigen Wassern des Aschenpfuhls soll einst ein quicklebendiger Drache gewesen sein, dort durch Wirken der Kurie in eine magische Starre gezwungen, bis Asche seinen Körper bedeckte und seine Glieder sich in Stein wandelten."
2162771,5927561,50,50,22,0,0,0,0,2200,81589,81089,81454,False,"Abendrot-Wacht","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Katastrophe hat der einst mächtigen Bastion übel mitgespielt. Vor vielen Generationen hielten Yuhelmeric und seine furchtlosen Ritter hier die herannahende Drachenbrut in Schach, doch seit die Mauern geborsten und der Frost eingekehrt ist, haben sich die scheußlichsten Kreaturen dort niedergelassen."
2162772,5927562,50,50,22,0,0,0,0,2200,81590,81090,81454,False,"Gorgagne-Höfe","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Gorgagne war ein stolzer Ritter und Bannerherr des Hauses Durendaire, bis eines Tages der älteste Sohn und Erbe des Hauses, dessen Obacht Gorgange oblag, verschwand und nie wieder gesehen wurde. Aus Sühne wählte der in Ungnade gefallene Ritter die Verbannung, tauschte sein Schwert gegen eine Pflugschar und beendete sein Leben als einfacher Bauer."
2162773,5959933,50,50,22,0,0,0,0,2200,81591,81091,81454,False,"Tannenhöhe","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Früher war Tannenhöhe eine lebendige Siedlung, die den Holzfällern, die in den Bergen des westlichen Coerthas ihrer Arbeit nachgingen, als Basis diente, doch als Eis und Schnee kamen, zogen sich die Bewohner zurück und kamen nicht wieder."
2162774,5959936,50,50,22,0,0,0,0,2200,81592,81092,81454,False,"Knochenfeld","Von den Höhen des westlichen Hochlands von Coerthas blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","An Lagerfeuern erzählt man sich Geschichten, nach denen Yetis hier die Überreste ihrer Opfer verscharren und gelegentlich Knochen wie sprießende Pflanzen aus dem Erdreich hervorbrechen, doch wurde das angebliche Phänomen nie wissenschaftlich untersucht."
2162775,5927563,50,50,22,0,0,0,0,2000,81631,81131,81456,False,"Loth ast Gnath","Von den Höhen des Dravanischen Vorlands blickte ich herab auf das Land, wie es dalag in seiner ganzen Schönheit. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Die Nestbauten der Gnath, geformt aus Lehm und Speichel, sind erstaunlich stabil und bieten Schutz vor der harschen Witterung des Dravanischen Vorlands. Der Rauch, der aus den schlotartigen Hügeln steigt, ist ein Räucherharz, das aus unbekannten Gründen geeignet ist, die Drachen fernzuhalten."
